iteration,bestSwarmValue
235,1242
236,1294
237,1284
238,1284
239,1276
240,1276
241,1307
242,1308
243,1242
244,1245
245,1245
246,1229
247,1233
248,1215
249,1215
250,1218
251,1235
252,1234
253,1241
254,1224
255,1218
256,1207
257,1275
258,1275
259,1225
260,1280
261,1274
262,1274
263,1278
264,1278
265,1278
266,1240
267,1240
268,1238
269,1225
270,1225
271,1161
272,1161
273,1161
274,1170
275,1250
276,1255
277,1251
278,1251
279,1242
280,1286
281,1307
282,1317
283,1315
284,1319
285,1318
286,1320
287,1308
288,1308
289,1308
290,1318
291,1293
292,1265
293,1234
294,1228
295,1228
296,1274
297,1271
298,1279
299,1280
300,1275
301,1263
302,1257
303,1275
304,1275
305,1275
306,1281
307,1240
308,1239
309,1242
310,1222
311,1218
312,1253
313,1272
314,1274
315,1260
316,1246
317,1241
318,1253
319,1317
320,1320
321,1310
322,1319
323,1287
324,1234
325,1251
326,1237
327,1194
328,1190
329,1194
330,1171
331,1120
332,1102
333,1104
334,1100
335,1109
336,1037
337,1093
338,1097
339,1097
340,1065
341,1106
342,1101
343,1116
344,1116
345,1113
346,1116
347,1105
348,1105
349,1106
350,1165
351,1172
352,1161
353,1143
354,1162
355,1165
356,1170
357,1179
358,1185
359,1174
360,1185
361,1192
362,1191
363,1190
364,1190
365,1190
366,1191
367,1222
368,1227
369,1272
370,1246
371,1213
372,1209
373,1255
374,1255
375,1301
376,1301
377,1298
378,1308
379,1308
380,1304
381,1304
382,1272
383,1267
384,1273
385,1277
386,1248
387,1247
388,1288
389,1266
390,1267
391,1263
392,1261
393,1261
394,1262
395,1262
396,1262
397,1270
398,1275
399,1276
400,1270
401,1255
402,1216
403,1245
404,1245
405,1240
406,1278
407,1273
408,1262
409,1261
410,1261
411,1269
412,1269
413,1261
414,1260
415,1291
416,1302
417,1276
418,1273
419,1285
420,1285
421,1288
422,1322
423,1359
424,1416
425,1438
426,1500
427,1548
428,1547
429,1549
430,1557
431,1558
432,1557
433,1557
434,1509
435,1534
436,1535
437,1529
438,1572
439,1532
440,1535
441,1517
442,1521
443,1521
444,1444
445,1442
446,1436
447,1427
448,1426
449,1417
450,1379
451,1361
452,1366
453,1352
454,1400
455,1393
456,1392
457,1392
458,1399
459,1404
460,1407
461,1409
462,1408
463,1408
464,1448
465,1453
466,1453
467,1461
468,1461
469,1457
470,1457
471,1457
472,1459
473,1502
474,1506
475,1484
476,1484
477,1488
478,1450
479,1447
480,1447
481,1445
482,1437
483,1437
484,1400
485,1400
486,1378
487,1379
488,1379
489,1368
490,1362
491,1360
492,1366
493,1364
494,1362
495,1369
496,1369
497,1365
498,1369
499,1426
500,1427
501,1407
502,1407
503,1410
504,1409
505,1405
506,1411
507,1418
508,1463
509,1467
510,1453
511,1425
512,1425
513,1425
514,1430
515,1435
516,1435
517,1415
518,1511
519,1491
520,1489
521,1419
522,1429
523,1430
524,1431
525,1416
526,1457
527,1454
528,1485
529,1464
530,1464
531,1465
532,1423
533,1415
534,1425
535,1397
536,1412
537,1426
538,1380
539,1389
540,1378
541,1378
542,1370
543,1374
544,1372
545,1372
546,1427
547,1476
548,1481
549,1443
550,1440
551,1463
552,1437
553,1466
554,1449
555,1452
556,1397
557,1404
558,1361
559,1347
560,1343
561,1361
562,1357
563,1362
564,1362
565,1369
566,1381
567,1381
568,1370
569,1335
570,1335
571,1343
572,1347
573,1346
574,1365
575,1351
576,1258
577,1250
578,1300
579,1277
580,1283
581,1286
582,1286
583,1286
584,1292
585,1226
586,1234
587,1229
588,1228
589,1228
590,1228
591,1248
592,1255
593,1307
594,1302
595,1242
596,1289
597,1312
598,1312
599,1312
600,1255
601,1259
602,1258
603,1267
604,1271
605,1289
606,1288
607,1285
608,1275
609,1275
610,1221
611,1293
612,1278
613,1269
614,1249
615,1184
616,1181
617,1136
618,1136
619,1132
620,1142
621,1203
622,1206
623,1266
624,1266
625,1265
626,1260
627,1217
628,1188
629,1194
630,1218
631,1174
632,1176
633,1180
634,1211
635,1209
636,1213
637,1213
638,1210
639,1214
640,1219
641,1237
642,1237
643,1260
644,1320
645,1321
646,1310
647,1296
648,1296
649,1271
650,1269
651,1272
652,1274
653,1234
654,1234
655,1234
656,1234
657,1274
658,1268
659,1267
660,1280
661,1278
662,1309
663,1342
664,1334
665,1336
666,1334
667,1301
668,1298
669,1281
670,1303
671,1298
672,1287
673,1290
674,1286
675,1292
676,1280
677,1305
678,1302
679,1293
680,1291
681,1349
682,1361
683,1362
684,1376
685,1392
686,1390
687,1392
688,1397
689,1421
690,1431
691,1437
692,1436
693,1439
694,1440
695,1418
696,1418
697,1419
698,1419
699,1420
700,1420
701,1422
702,1416
703,1413
704,1440
705,1438
706,1442
707,1444
708,1444
709,1445
710,1412
711,1409
712,1442
713,1435
714,1431
715,1437
716,1438
717,1434
718,1434
719,1418
720,1413
721,1412
722,1411
723,1486
724,1487
725,1480
726,1488
727,1474
728,1427
729,1427
730,1476
731,1480
732,1481
733,1481
734,1484
735,1497
736,1503
737,1502
738,1504
739,1463
740,1465
741,1465
742,1486
743,1546
744,1572
745,1569
746,1547
747,1512
748,1516
749,1516
750,1516
751,1516
752,1529
753,1517
754,1510
755,1513
756,1509
757,1552
758,1535
759,1534
760,1531
761,1543
762,1541
763,1539
764,1548
765,1525
766,1526
767,1467
768,1393
769,1440
770,1397
771,1440
772,1437
773,1439
774,1490
775,1506
776,1508
777,1508
778,1511
779,1516
780,1521
781,1523
782,1524
783,1509
784,1500
785,1500
786,1506
787,1505
788,1528
789,1528
790,1528
791,1528
792,1529
793,1489
794,1479
795,1480
796,1480
797,1446
798,1446
799,1446
800,1428
801,1429
802,1429
803,1438
804,1432
805,1426
806,1428
807,1473
808,1469
809,1520
810,1578
811,1546
812,1546
813,1542
814,1542
815,1510
816,1457
817,1427
818,1425
819,1405
820,1404
821,1405
822,1408
823,1408
824,1361
825,1406
826,1367
827,1351
828,1313
829,1317
830,1306
831,1306
832,1307
833,1236
834,1222
835,1158
836,1158
837,1117
838,1104
839,1092
840,1092
841,1087
842,1087
843,1119
844,1124
845,1086
846,1108
847,1123
848,1134
849,1140
850,1140
851,1174
852,1180
853,1189
854,1190
855,1182
856,1193
857,1193
858,1197
859,1197
860,1210
861,1178
862,1178
863,1178
864,1172
865,1236
866,1236
867,1231
868,1225
869,1238
870,1214
871,1250
872,1257
873,1258
874,1256
875,1268
876,1277
877,1292
878,1305
879,1315
880,1341
881,1341
882,1328
883,1331
884,1320
885,1268
886,1290
887,1286
888,1282
889,1277
890,1280
891,1322
892,1286
893,1341
894,1360
895,1316
896,1318
897,1315
898,1312
899,1309
900,1241
901,1239
902,1143
903,1159
904,1156
905,1138
906,1140
907,1140
908,1134
909,1136
910,1165
911,1165
912,1097
913,1089
914,1097
915,1078
916,1078
917,1044
918,1060
919,1064
920,1074
921,1064
922,1059
923,1098
924,1098
925,1090
926,1090
927,1097
928,1046
929,1040
930,1037
931,1033
932,1047
933,1062
934,1068
935,1069
936,1067
937,1081
938,1090
939,1124
940,1132
941,1121
942,1131
943,1172
944,1172
945,1170
946,1161
947,1167
948,1166
949,1164
950,1113
951,1117
952,1138
953,1121
954,1076
955,1084
956,1079
957,1072
958,1081
959,1052
960,1080
961,1080
962,1082
963,1077
964,1070
965,1067
966,1049
967,1002
968,1016
969,1018
970,989
971,962
972,967
973,967
974,966
975,964
976,989
977,1007
978,1005
979,1045
980,1052
981,1053
982,1052
983,1026
984,1028
985,1038
986,1035
987,1028
988,1028
989,1043
990,1041
991,1040
992,1083
993,1076
994,1074
995,1059
996,1079
997,1046
998,1051
999,1051
1000,1052
1001,1063
1002,1063
1003,1055
1004,1052
1005,1022
1006,1008
1007,1004
1008,1023
1009,1021
1010,1052
1011,1047
1012,1045
1013,1048
1014,1057
1015,1058
1016,1052
1017,1031
1018,1034
1019,1084
1020,1089
1021,1087
1022,1087
1023,1087
1024,1175
1025,1175
1026,1266
1027,1300
1028,1304
1029,1297
1030,1296
1031,1292
1032,1289
1033,1291
1034,1294
1035,1316
1036,1332
1037,1336
1038,1336
1039,1305
1040,1305
1041,1311
1042,1316
1043,1316
1044,1316
1045,1326
1046,1326
1047,1327
1048,1318
1049,1318
1050,1331
1051,1331
1052,1334
1053,1326
1054,1326
1055,1326
1056,1287
1057,1285
1058,1285
1059,1288
1060,1281
1061,1286
1062,1284
1063,1271
1064,1274
1065,1273
1066,1249
1067,1249
1068,1247
1069,1231
1070,1231
1071,1275
1072,1283
1073,1279
1074,1334
1075,1307
1076,1298
1077,1301
1078,1300
1079,1304
1080,1243
1081,1182
1082,1231
1083,1221
1084,1195
1085,1203
1086,1241
1087,1270
1088,1280
1089,1301
1090,1301
1091,1316
1092,1391
1093,1363
1094,1358
1095,1359
1096,1369
1097,1367
1098,1399
1099,1398
1100,1398
1101,1365
1102,1373
1103,1361
1104,1364
1105,1364
1106,1378
1107,1377
1108,1383
1109,1396
1110,1445
1111,1394
1112,1411
1113,1402
1114,1396
1115,1394
1116,1387
1117,1399
1118,1418
1119,1421
1120,1417
1121,1419
1122,1421
1123,1416
1124,1416
1125,1369
1126,1406
1127,1415
1128,1379
1129,1421
1130,1421
1131,1421
1132,1318
1133,1318
1134,1370
1135,1385
1136,1392
1137,1349
1138,1308
1139,1318
1140,1315
1141,1326
1142,1354
1143,1396
1144,1396
1145,1407
1146,1393
1147,1393
1148,1390
1149,1406
1150,1406
1151,1410
1152,1404
1153,1406
1154,1426
1155,1411
1156,1372
1157,1376
1158,1354
1159,1344
1160,1344
1161,1340
1162,1310
1163,1357
1164,1343
1165,1359
1166,1392
1167,1405
1168,1376
1169,1379
1170,1379
1171,1414
1172,1437
1173,1445
1174,1442
1175,1428
1176,1430
1177,1423
1178,1415
1179,1417
1180,1408
1181,1401
1182,1404
1183,1387
1184,1397
1185,1367
1186,1350
1187,1336
1188,1356
1189,1312
1190,1260
1191,1266
1192,1265
1193,1312
1194,1312
1195,1312
1196,1308
1197,1256
1198,1281
1199,1275
1200,1271
1201,1273
1202,1284
1203,1300
1204,1296
1205,1296
1206,1296
1207,1262
1208,1301
1209,1297
1210,1297
1211,1291
1212,1289
1213,1287
1214,1303
1215,1301
1216,1281
1217,1281
1218,1288
1219,1290
1220,1328
1221,1327
1222,1316
1223,1325
1224,1329
1225,1334
1226,1334
1227,1356
1228,1356
1229,1337
1230,1348
1231,1345
1232,1381
1233,1384
1234,1382
1235,1386
1236,1334
1237,1404
1238,1456
1239,1475
1240,1459
1241,1458
1242,1461
1243,1461
1244,1455
1245,1451
1246,1451
1247,1456
1248,1456
1249,1420
1250,1426
1251,1429
1252,1432
1253,1428
1254,1424
1255,1424
1256,1472
1257,1502
1258,1502
1259,1509
1260,1503
1261,1542
1262,1501
1263,1548
1264,1544
1265,1477
1266,1444
1267,1360
1268,1355
1269,1356
1270,1357
1271,1359
1272,1359
1273,1391
1274,1391
1275,1334
1276,1334
1277,1330
1278,1326
1279,1251
1280,1173
1281,1166
1282,1165
1283,1187
1284,1198
1285,1200
1286,1212
1287,1215
1288,1229
1289,1212
1290,1212
1291,1201
1292,1201
1293,1201
1294,1188
1295,1191
1296,1230
1297,1216
1298,1250
1299,1298
1300,1300
1301,1308
1302,1310
1303,1322
1304,1393
1305,1397
1306,1397
1307,1397
1308,1397
1309,1354
1310,1353
1311,1345
1312,1394
1313,1392
1314,1386
1315,1415
1316,1454
1317,1454
1318,1455
1319,1453
1320,1413
1321,1406
1322,1402
1323,1404
1324,1417
1325,1437
1326,1437
1327,1440
1328,1447
1329,1458
1330,1457
1331,1517
1332,1503
1333,1487
1334,1530
1335,1530
1336,1525
1337,1535
1338,1535
1339,1534
1340,1537
1341,1566
1342,1577
1343,1576
1344,1530
1345,1506
1346,1552
1347,1531
1348,1492
1349,1540
1350,1527
1351,1526
1352,1526
1353,1529
1354,1529
1355,1509
1356,1551
1357,1573
1358,1570
1359,1588
1360,1585
1361,1588
1362,1590
1363,1590
1364,1586
1365,1585
1366,1591
1367,1566
1368,1555
1369,1564
1370,1564
1371,1564
1372,1566
1373,1563
1374,1556
1375,1598
1376,1598
1377,1596
1378,1599
1379,1601
1380,1547
1381,1506
1382,1512
1383,1516
1384,1516
1385,1422
1386,1422
1387,1435
1388,1468
1389,1479
1390,1501
1391,1501
1392,1491
1393,1496
1394,1491
1395,1495
1396,1487
1397,1485
1398,1436
1399,1485
1400,1439
1401,1445
1402,1448
1403,1448
1404,1442
1405,1466
1406,1467
1407,1455
1408,1457
1409,1456
1410,1503
1411,1548
1412,1548
1413,1548
1414,1549
1415,1598
1416,1611
1417,1613
1418,1570
1419,1570
1420,1573
1421,1569
1422,1614
1423,1573
1424,1565
1425,1569
1426,1569
1427,1570
1428,1526
1429,1518
1430,1486
1431,1521
1432,1518
1433,1518
1434,1488
1435,1490
1436,1489
1437,1489
1438,1489
1439,1493
1440,1562
1441,1556
1442,1556
1443,1554
1444,1557
1445,1497
1446,1520
1447,1531
1448,1533
1449,1477
1450,1469
1451,1455
1452,1451
1453,1470
1454,1491
1455,1482
1456,1480
1457,1417
1458,1417
1459,1413
1460,1393
1461,1443
1462,1449
1463,1438
1464,1456
1465,1455
1466,1455
1467,1459
1468,1441
1469,1437
1470,1451
1471,1401
1472,1418
1473,1385
1474,1385
1475,1387
1476,1387
1477,1396
1478,1396
1479,1432
1480,1432
1481,1436
1482,1439
1483,1428
1484,1414
1485,1395
1486,1363
1487,1325
1488,1326
1489,1329
1490,1330
1491,1327
1492,1311
1493,1311
1494,1309
1495,1295
1496,1304
1497,1309
1498,1309
1499,1307
1500,1314
1501,1339
1502,1319
1503,1324
1504,1334
1505,1268
1506,1272
1507,1304
1508,1267
1509,1267
1510,1226
1511,1242
1512,1249
1513,1250
1514,1250
1515,1249
1516,1249
1517,1289
1518,1324
1519,1324
1520,1324
1521,1330
1522,1330
1523,1343
1524,1343
1525,1343
1526,1327
1527,1337
1528,1339
1529,1310
1530,1260
1531,1256
1532,1267
1533,1237
1534,1239
1535,1221
1536,1221
1537,1244
1538,1244
1539,1288
1540,1285
1541,1315
1542,1311
1543,1365
1544,1309
1545,1289
1546,1287
1547,1335
1548,1382
1549,1388
1550,1392
1551,1352
1552,1263
1553,1241
1554,1232
1555,1225
1556,1219
1557,1183
1558,1179
1559,1178
1560,1178
1561,1192
1562,1189
1563,1190
1564,1190
1565,1193
1566,1209
1567,1201
1568,1195
1569,1198
1570,1237
1571,1257
1572,1254
1573,1258
1574,1240
1575,1245
1576,1264
1577,1270
1578,1266
1579,1297
1580,1297
1581,1274
1582,1274
1583,1282
1584,1285
1585,1286
1586,1286
1587,1286
1588,1300
1589,1298
1590,1299
1591,1233
1592,1261
1593,1265
1594,1264
1595,1312
1596,1312
1597,1267
1598,1267
1599,1324
1600,1372
1601,1381
1602,1377
1603,1371
1604,1371
1605,1372
1606,1418
1607,1412
1608,1409
1609,1407
1610,1394
1611,1459
1612,1450
1613,1449
1614,1401
1615,1401
1616,1421
1617,1450
1618,1384
1619,1385
1620,1381
1621,1381
1622,1379
1623,1379
1624,1374
1625,1331
1626,1377
1627,1377
1628,1381
1629,1381
1630,1381
1631,1425
1632,1329
1633,1372
1634,1386
1635,1417
1636,1419
1637,1450
1638,1455
1639,1456
1640,1456
1641,1414
1642,1415
1643,1415
1644,1419
1645,1425
1646,1411
1647,1402
1648,1402
1649,1400
1650,1401
1651,1407
1652,1388
1653,1364
1654,1348
1655,1356
1656,1361
1657,1346
1658,1354
1659,1371
1660,1376
1661,1376
1662,1431
1663,1395
1664,1421
1665,1431
1666,1372
1667,1372
1668,1364
1669,1392
1670,1391
1671,1425
1672,1425
1673,1488
1674,1499
1675,1515
1676,1497
1677,1497
1678,1497
1679,1478
1680,1477
1681,1482
1682,1497
1683,1496
1684,1505
1685,1489
1686,1485
1687,1512
1688,1515
1689,1486
1690,1513
1691,1540
1692,1503
1693,1453
1694,1451
1695,1405
1696,1394
1697,1449
1698,1438
1699,1438
1700,1422
1701,1406
1702,1405
1703,1332
1704,1328
1705,1322
1706,1286
1707,1280
1708,1215
1709,1215
1710,1215
1711,1229
1712,1262
1713,1257
1714,1216
1715,1221
1716,1174
1717,1175
1718,1166
1719,1166
1720,1166
1721,1150
1722,1145
1723,1142
1724,1169
1725,1163
1726,1161
1727,1117
1728,1126
1729,1121
1730,1182
1731,1192
1732,1162
1733,1202
1734,1211
1735,1179
1736,1204
1737,1204
1738,1204
1739,1197
1740,1195
1741,1205
1742,1210
1743,1193
1744,1217
1745,1217
1746,1230
1747,1233
1748,1233
1749,1198
1750,1194
1751,1226
1752,1226
1753,1217
1754,1216
1755,1211
1756,1210
1757,1249
1758,1207
1759,1206
1760,1191
1761,1141
1762,1084
1763,1077
1764,1072
1765,1104
1766,1108
1767,1110
1768,1149
1769,1146
1770,1139
1771,1138
1772,1148
1773,1139
1774,1135
1775,1135
1776,1200
1777,1197
1778,1192
1779,1241
1780,1241
1781,1234
1782,1229
1783,1250
1784,1250
1785,1230
1786,1230
1787,1244
1788,1253
1789,1314
1790,1316
1791,1331
1792,1345
1793,1337
1794,1340
1795,1333
1796,1303
1797,1302
1798,1302
1799,1301
1800,1244
1801,1252
1802,1257
1803,1260
1804,1219
1805,1220
1806,1221
1807,1214
1808,1243
1809,1236
1810,1233
1811,1233
1812,1230
1813,1259
1814,1267
1815,1272
1816,1286
1817,1346
1818,1345
1819,1344
1820,1351
1821,1347
1822,1396
1823,1364
1824,1379
1825,1360
1826,1362
1827,1351
1828,1354
1829,1355
1830,1337
1831,1338
1832,1338
1833,1339
1834,1339
1835,1341
1836,1332
1837,1347
1838,1347
1839,1382
1840,1315
1841,1366
1842,1362
1843,1365
1844,1379
1845,1380
1846,1380
1847,1384
1848,1298
1849,1299
1850,1325
1851,1312
1852,1293
1853,1268
1854,1268
1855,1271
1856,1270
1857,1329
1858,1322
1859,1283
1860,1285
1861,1278
1862,1306
1863,1291
1864,1263
1865,1257
1866,1306
1867,1315
1868,1311
1869,1293
1870,1290
1871,1337
1872,1351
1873,1351
1874,1354
1875,1387
1876,1393
1877,1401
1878,1399
1879,1427
1880,1431
1881,1449
1882,1450
1883,1446
1884,1445
1885,1452
1886,1452
1887,1424
1888,1388
1889,1391
1890,1389
1891,1401
1892,1440
1893,1427
1894,1424
1895,1415
1896,1416
1897,1429
1898,1428
1899,1432
1900,1426
1901,1413
1902,1440
1903,1399
1904,1445
1905,1442
1906,1447
1907,1447
1908,1440
1909,1426
1910,1427
1911,1429
1912,1390
1913,1414
1914,1427
1915,1430
1916,1435
1917,1435
1918,1430
1919,1426
1920,1472
1921,1480
1922,1479
1923,1428
1924,1386
1925,1366
1926,1357
1927,1355
1928,1357
1929,1253
1930,1252
1931,1263
1932,1300
1933,1309
1934,1310
1935,1307
1936,1308
1937,1303
1938,1345
1939,1343
1940,1343
1941,1377
1942,1372
1943,1418
1944,1416
1945,1419
1946,1419
1947,1390
1948,1422
1949,1385
1950,1389
1951,1389
1952,1389
1953,1392
1954,1393
1955,1389
1956,1388
1957,1377
1958,1406
1959,1406
1960,1406
1961,1419
1962,1414
1963,1420
1964,1420
1965,1427
1966,1413
1967,1402
1968,1402
1969,1402
1970,1403
1971,1455
1972,1455
1973,1463
1974,1451
1975,1425
1976,1382
1977,1382
1978,1386
1979,1386
1980,1402
1981,1375
1982,1319
1983,1260
1984,1267
1985,1285
1986,1327
1987,1322
1988,1330
1989,1288
1990,1307
1991,1352
1992,1336
1993,1319
1994,1317
1995,1317
1996,1314
1997,1304
1998,1293
1999,1294
2000,1294
2001,1295
2002,1298
2003,1332
2004,1326
2005,1327
2006,1343
2007,1344
2008,1342
2009,1347
2010,1357
2011,1342
2012,1304
2013,1312
2014,1324
2015,1282
2016,1285
2017,1309
2018,1346
2019,1300
2020,1313
2021,1316
2022,1311
2023,1339
2024,1339
2025,1338
2026,1353
2027,1391
2028,1399
2029,1354
2030,1353
2031,1350
2032,1357
2033,1360
2034,1409
2035,1435
2036,1411
2037,1403
2038,1422
2039,1389
2040,1452
2041,1445
2042,1423
2043,1416
2044,1414
2045,1376
2046,1355
2047,1357
2048,1365
2049,1362
2050,1366
2051,1366
2052,1366
2053,1365
2054,1396
2055,1389
2056,1388
2057,1385
2058,1326
2059,1324
2060,1328
2061,1330
2062,1329
2063,1285
2064,1286
2065,1274
2066,1264
2067,1255
2068,1233
2069,1210
2070,1189
2071,1185
2072,1172
2073,1168
2074,1164
2075,1146
2076,1152
2077,1158
2078,1155
2079,1154
2080,1162
2081,1105
2082,1125
2083,1125
2084,1131
2085,1182
2086,1177
2087,1182
2088,1182
2089,1174
2090,1174
2091,1165
2092,1170
2093,1215
2094,1305
2095,1308
2096,1348
2097,1352
2098,1356
2099,1341
2100,1346
2101,1402
2102,1436
2103,1435
2104,1445
2105,1456
2106,1461
2107,1465
2108,1465
2109,1464
2110,1459
2111,1461
2112,1520
2113,1509
2114,1509
2115,1508
2116,1450
2117,1432
2118,1444
2119,1507
2120,1458
2121,1459
2122,1495
2123,1473
2124,1460
2125,1447
2126,1451
2127,1451
2128,1399
2129,1399
2130,1398
2131,1392
2132,1394
2133,1391
2134,1397
2135,1402
2136,1402
2137,1402
2138,1401
2139,1405
2140,1443
2141,1445
2142,1442
2143,1436
2144,1433
2145,1369
2146,1393
2147,1361
2148,1365
2149,1321
2150,1322
2151,1362
2152,1356
2153,1356
2154,1360
2155,1386
2156,1393
2157,1399
2158,1368
2159,1363
2160,1342
2161,1299
2162,1288
2163,1262
2164,1263
2165,1263
2166,1305
2167,1325
2168,1325
2169,1305
2170,1294
2171,1291
2172,1280
2173,1286
2174,1260
2175,1272
2176,1263
2177,1325
2178,1388
2179,1383
2180,1377
2181,1387
2182,1351
2183,1342
2184,1342
2185,1331
2186,1327
2187,1329
2188,1323
2189,1323
2190,1296
2191,1296
2192,1310
2193,1320
2194,1314
2195,1265
2196,1250
2197,1270
2198,1275
2199,1261
2200,1261
2201,1243
2202,1242
2203,1238
2204,1294
2205,1294
2206,1282
2207,1274
2208,1274
2209,1301
2210,1292
2211,1252
2212,1263
2213,1284
2214,1284
2215,1279
2216,1303
2217,1300
2218,1296
2219,1238
2220,1243
2221,1244
2222,1247
2223,1295
2224,1303
2225,1317
2226,1330
2227,1332
2228,1335
2229,1366
2230,1342
2231,1346
2232,1370
2233,1388
2234,1374
2235,1392
2236,1409
2237,1372
2238,1361
2239,1361
2240,1361
2241,1361
2242,1383
2243,1407
2244,1377
2245,1377
2246,1359
2247,1360
2248,1332
2249,1313
2250,1358
2251,1328
2252,1280
2253,1278
2254,1277
2255,1266
2256,1259
2257,1258
2258,1263
2259,1237
2260,1304
2261,1350
2262,1330
2263,1332
2264,1324
2265,1350
2266,1341
2267,1367
2268,1392
2269,1420
2270,1391
2271,1397
2272,1400
2273,1372
2274,1375
2275,1424
2276,1421
2277,1341
2278,1341
2279,1331
2280,1338
2281,1342
2282,1342
2283,1342
2284,1342
2285,1380
2286,1372
2287,1371
2288,1370
2289,1347
2290,1373
2291,1375
2292,1373
2293,1366
2294,1309
2295,1313
2296,1317
2297,1315
2298,1310
2299,1311
2300,1314
2301,1315
2302,1318
2303,1317
2304,1317
2305,1316
2306,1318
2307,1316
2308,1318
2309,1295
2310,1295
2311,1297
2312,1297
2313,1289
2314,1312
2315,1312
2316,1314
2317,1306
2318,1306
2319,1276
2320,1292
2321,1328
2322,1303
2323,1305
2324,1305
2325,1307
2326,1302
2327,1280
2328,1271
2329,1257
2330,1254
2331,1243
2332,1253
2333,1302
2334,1260
2335,1263
2336,1253
2337,1247
2338,1239
2339,1239
2340,1295
2341,1299
2342,1281
2343,1283
2344,1323
2345,1324
2346,1304
2347,1298
2348,1304
2349,1299
2350,1298
2351,1235
2352,1244
2353,1248
2354,1248
2355,1217
2356,1248
2357,1246
2358,1223
2359,1223
2360,1227
2361,1222
2362,1211
2363,1275
2364,1275
2365,1278
2366,1280
2367,1288
2368,1292
2369,1314
2370,1284
2371,1244
2372,1238
2373,1222
2374,1222
2375,1222
2376,1220
2377,1219
2378,1196
